comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(น่ารัก - VERB)', '(ใกล้ - ADV)', '(กับ - ADP)', '(สิ่งอำนวยความสะดวก - NOUN)', '(มากมาย - ADV)', '(<s/> - PUNCT)'], ['(ขอ - VERB)', '(แนะนำ - VERB)', '(อย่างยิ่ง - ADV)', '(<s/> - PUNCT)']]","{'(ชายหาด - NOUN)': 1, '(สิ่งอำนวยความสะดวก - NOUN)': 1}",2,2,"{'(น่ารัก - VERB)': 1, '(ขอ - VERB)': 1, '(แนะนำ - VERB)': 1}",3,3,{},0,0,"{'(ใกล้ - ADV)': 1, '(มากมาย - ADV)': 1, '(อย่างยิ่ง - ADV)': 1}",3,3
"[['(ใกล้ - ADP)', '(ตลาด - NOUN)', '(บาง - ADV)', '(ลา - NOUN)', '(และ - CCONJ)', '(ดี - NOUN)', '(<s/> - PUNCT)']]","{'(ตลาด - NOUN)': 1, '(ลา - NOUN)': 1, '(ดี - NOUN)': 1}",3,3,{},0,0,{},0,0,{'(บาง - ADV)': 1},1,1
"[['(เป็น - VERB)', '(หนึ่ง - NUM)', '(ใน - ADP)', '(คน - NOUN)', '(ดี - ADJ)', '(<s/> - PUNCT)'], ['(แต่ - CCONJ)', '(*ว่าง - VERB)', '(<s/> - PUNCT)']]",{'(คน - NOUN)': 1},1,1,"{'(เป็น - VERB)': 1, '(*ว่าง - VERB)': 1}",2,2,{'(ดี - ADJ)': 1},1,1,{},0,0
"[['(จะ - AUX)', '(เป็น - VERB)', '(ห้า - NOUN)', '(ดาว - NOUN)', '(ถ้า - SCONJ)', '(พวกเขา - PRON)', '(สามารถ - AUX)', '(แยกแยะ - VERB)', '(ปัญหา - NOUN)', '(พลาสติก - NOUN)', '(ได้ - ADV)', '(<s/> - PUNCT)']]","{'(ห้า - NOUN)': 1, '(ดาว - NOUN)': 1, '(ปัญหา - NOUN)': 1, '(พลาสติก - NOUN)': 1}",4,4,"{'(เป็น - VERB)': 1, '(แยกแยะ - VERB)': 1}",2,2,{},0,0,{'(ได้ - ADV)': 1},1,1
"[['(*มี - VERB)', '(อะไร - PRON)', '(พิเศษ - ADJ)', '(และ - CCONJ)', '(นัก - NOUN)', '(ช้อป - VERB)', '(มากมาย - ADV)', '(<s/> - PUNCT)']]",{'(นัก - NOUN)': 1},1,1,"{'(*มี - VERB)': 1, '(ช้อป - VERB)': 1}",2,2,{'(พิเศษ - ADJ)': 1},1,1,{'(มากมาย - ADV)': 1},1,1
"[['(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(สะอาด - VERB)', '(น่าอัศจรรย์ - NOUN)', '(<s/> - PUNCT)'], ['(กลิ่น - NOUN)', '(เมือง - NOUN)', '(น่ากลัว - ADJ)', '(<s/> - PUNCT)'], ['(แต่ - CCONJ)', '(ฉัน - PRON)', '(ไม่ได้ - AUX)', '(ให้คะแนน - VERB)', '(ที่ - ADP)', '(ภูเก็ต - PROPN)', '(แค่ - ADV)', '(ชายหาด - NOUN)', '(<s/> - PUNCT)']]","{'(ชายหาด - NOUN)': 2, '(น่าอัศจรรย์ - NOUN)': 1, '(กลิ่น - NOUN)': 1, '(เมือง - NOUN)': 1}",4,5,"{'(สะอาด - VERB)': 1, '(ให้คะแนน - VERB)': 1}",2,2,{'(น่ากลัว - ADJ)': 1},1,1,{'(แค่ - ADV)': 1},1,1
"[['(น้ำ - NOUN)', '(น่าขยะแขยง - NOUN)', '(<s/> - PUNCT)'], ['(อย่า - AUX)', '(มา - VERB)', '(ที่นี่ - ADV)', '(<s/> - PUNCT)']]","{'(น้ำ - NOUN)': 1, '(น่าขยะแขยง - NOUN)': 1}",2,2,{'(มา - VERB)': 1},1,1,{},0,0,{'(ที่นี่ - ADV)': 1},1,1
"[['(พื้นที่ - NOUN)', '(ชายหาด - NOUN)', '(หลัก - NOUN)', '(ป่า - NOUN)', '(ตอง - VERB)', '(ใกล้ - ADV)', '(กับ - ADP)', '(ถนน - NOUN)', '(บาง - ADV)', '(ลา - NOUN)', '(<s/> - PUNCT)'], ['(น้ำ - NOUN)', '(*ใส - ADJ)', '(และ - CCONJ)', '(ตื้น - ADJ)', '(<s/> - PUNCT)'], ['(สถานที่ท่องเที่ยว - NOUN)', '(ทาง - ADP)', '(น้ำ - NOUN)', '(ที่ - SCONJ)', '(ดี - VERB)', '(<s/> - PUNCT)'], ['(*แออัด - VERB)', '(<s/> - PUNCT)']]","{'(พื้นที่ - NOUN)': 1, '(ชายหาด - NOUN)': 1, '(หลัก - NOUN)': 1, '(ป่า - NOUN)': 1, '(ถนน - NOUN)': 1, '(ลา - NOUN)': 1, '(น้ำ - NOUN)': 2, '(สถานที่ท่องเที่ยว - NOUN)': 1}",8,9,"{'(ตอง - VERB)': 1, '(ดี - VERB)': 1, '(*แออัด - VERB)': 1}",3,3,"{'(*ใส - ADJ)': 1, '(ตื้น - ADJ)': 1}",2,2,"{'(ใกล้ - ADV)': 1, '(บาง - ADV)': 1}",2,2
"[['(หนึ่ง - NUM)', '(ใน - ADP)', '(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(ได้รับ - VERB)', '(ความ - NOUN)', '(นิยม - VERB)', '(มาก - ADV)', '(ที่สุด - ADV)', '(ใน - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - PROPN)', '(<s/> - PUNCT)']]","{'(ชายหาด - NOUN)': 1, '(ความ - NOUN)': 1, '(จังหวัด - NOUN)': 1}",3,3,"{'(ได้รับ - VERB)': 1, '(นิยม - VERB)': 1}",2,2,{},0,0,"{'(มาก - ADV)': 1, '(ที่สุด - ADV)': 1}",2,2
"[['(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - VERB)', '(<s/> - PUNCT)'], ['(แต่ - CCONJ)', '(คลื่น - NOUN)', '(ป่า - NOUN)', '(<s/> - PUNCT)']]","{'(ชายหาด - NOUN)': 1, '(คลื่น - NOUN)': 1, '(ป่า - NOUN)': 1}",3,3,{'(สวยงาม - VERB)': 1},1,1,{},0,0,{},0,0
"[['(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ที่ - ADP)', '(น่าตื่นตาตื่นใจ - NOUN)', '(<s/> - PUNCT)']]","{'(สถานที่ - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 1, '(น่าตื่นตาตื่นใจ - NOUN)': 1}",3,3,"{'(สวยงาม - VERB)': 1, '(ตก - VERB)': 1}",2,2,{},0,0,{},0,0
"[['(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(เลวร้าย - VERB)', '(ที่สุด - ADV)', '(ใน - ADP)', '(ประเทศ - NOUN)', '(ไทย - PROPN)', '(แออัด - VERB)', '(เกินไป - ADV)', '(มี - VERB)', '(กลิ่น - NOUN)', '(*ดี - VERB)', '(จริงๆ - ADV)', '(<s/> - PUNCT)'], ['(คน - NOUN)', '(น่าเกลียด - ADJ)', '(และ - CCONJ)', '(มีเสียง - ADJ)', '(ดัง - ADJ)', '(สุด - ADV)', '(ๆ - PUNCT)', '(<s/> - PUNCT)'], ['(ฉัน - PRON)', '(*แนะนำ - VERB)', '(ให้ - SCONJ)', '(ไป - VERB)', '(ที่นั่น - ADV)', '(ไม่ว่า - SCONJ)', '(ใน - ADP)', '(กรณี - NOUN)', '(ใดๆ - ADJ)', '(<s/> - PUNCT)'], ['(ไป - VERB)', '(ที่ - SCONJ)', '(ชายหาด - NOUN)', '(อื่น - DET)', '(แทน - VERB)', '(เช่น - SCONJ)', '(หาด - NOUN)', '(คา - NOUN)', '(รอน - NOUN)', '(<s/> - PUNCT)']]","{'(สถานที่ - NOUN)': 1, '(ประเทศ - NOUN)': 1, '(กลิ่น - NOUN)': 1, '(คน - NOUN)': 1, '(กรณี - NOUN)': 1, '(ชายหาด - NOUN)': 1, '(หาด - NOUN)': 1, '(คา - NOUN)': 1, '(รอน - NOUN)': 1}",9,9,"{'(เลวร้าย - VERB)': 1, '(แออัด - VERB)': 1, '(มี - VERB)': 1, '(*ดี - VERB)': 1, '(*แนะนำ - VERB)': 1, '(ไป - VERB)': 2, '(แทน - VERB)': 1}",7,8,"{'(น่าเกลียด - ADJ)': 1, '(มีเสียง - ADJ)': 1, '(ดัง - ADJ)': 1, '(ใดๆ - ADJ)': 1}",4,4,"{'(ที่สุด - ADV)': 1, '(เกินไป - ADV)': 1, '(จริงๆ - ADV)': 1, '(สุด - ADV)': 1, '(ที่นั่น - ADV)': 1}",5,5
"[['(ฉัน - PRON)', '(เยี่ยม - VERB)', '(ชม - VERB)', '(สถานที่ - NOUN)', '(นี้ - DET)', '(เมื่อ - ADP)', '(เดือน - NOUN)', '(ที่แล้ว - DET)', '(<s/> - PUNCT)'], ['(ที่นี่ - PRON)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(มาก - ADV)', '(และ - CCONJ)', '(เป็น - VERB)', '(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(แออัด - VERB)', '(มาก - ADV)', '(ใน - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - PROPN)', '(<s/> - PUNCT)'], ['(มี - VERB)', '(กิจกรรม - NOUN)', '(มากมาย - ADJ)', '(เช่น - SCONJ)', '(พารา - NOUN)', '(ร่อน - NOUN)', '(และ - CCONJ)', '(ขี่ - NOUN)', '(เรือ - NOUN)', '(<s/> - PUNCT)'], ['(หาก - SCONJ)', '(คุณ - NOUN)', '(ต้องการ - VERB)', '(สนุก - VERB)', '(กับ - ADP)', '(การ - NOUN)', '(ว่ายน้ำ - VERB)', '(คุณ - NOUN)', '(จะ - AUX)', '(ได้รับ - VERB)', '(พื้นที่ - NOUN)', '(ที่ - SCONJ)', '(ทำ - VERB)', '(เครื่องหมาย - ADV)', '(ด้วย - ADV)', '(เชือก - NOUN)', '(<s/> - PUNCT)'], ['(นอก - ADP)', '(พื้นที่ - NOUN)', '(นั้น - DET)', '(*สามารถ - AUX)', '(ว่ายน้ำ - VERB)', '(ได้ - ADV)', '(<s/> - PUNCT)'], ['(หาก - SCONJ)', '(คุณ - NOUN)', '(ต้องการ - VERB)', '(เพลิดเพลิน - VERB)', '(ไป - VERB)', '(กับ - ADP)', '(แสง - NOUN)', '(ของ - ADP)', '(ดวงอาทิตย์ - NOUN)', '(นั่น - DET)', '(ก็ - SCONJ)', '(เป็น - VERB)', '(ปัญหา - NOUN)', '(<s/> - PUNCT)'], ['(คุณ - NOUN)', '(จะ - AUX)', '(ไม่ได้ - VERB)', '(ที่นั่ง - NOUN)', '(หรือ - CCONJ)', '(สถานที่ - NOUN)', '(พักผ่อน - ADJ)', '(<s/> - PUNCT)'], ['(ร้านค้า - NOUN)', '(ที่อยู่ - NOUN)', '(ข้าง - NOUN)', '(ชายหาด - NOUN)', '(นั้น - DET)', '(มี - VERB)', '(การ - NOUN)', '(พูด - VERB)', '(เกิน - ADV)', '(จริง - ADV)', '(<s/> - PUNCT)'], ['(น้ำมะพร้าว - NOUN)', '(หนึ่ง - NUM)', '(ลูก - NOUN)', '(จะ - AUX)', '(เสียค่าใช้จ่าย - VERB)', '(ห้า - ADV)', '(สิบ - NUM)', '(บาท - NOUN)', '(<s/> - PUNCT)'], ['(โปรด - SCONJ)', '(ทำ - VERB)', '(วิจัย - VERB)', '(ก่อน - SCONJ)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ถึง - VERB)', '(สถานที่ - NOUN)', '(นี้ - DET)', '(<s/> - PUNCT)'], ['(ฉัน - PRON)', '(นำ - VERB)', '(ฟลุต - NOUN)', '(จาก - ADP)', '(ที่นี่ - NOUN)', '(<s/> - PUNCT)'], ['(ประสบการณ์ - NOUN)', '(โดย - ADP)', '(รวม - VERB)', '(ดี - ADV)', '(มาก - ADV)', '(<s/> - PUNCT)'], ['(ความ - NOUN)', '(งาม - VERB)', '(อัน - SCONJ)', '(งดงาม - ADJ)', '(และ - CCONJ)', '(พฤติกรรม - NOUN)', '(ของ - ADP)', '(ผู้คน - NOUN)', '(ที่ - SCONJ)', '(โดดเด่น - VERB)', '(<s/> - PUNCT)'], ['(ฉัน - PRON)', '(รัก - VERB)', '(สถานที่ - NOUN)', '(แห่ง - NOUN)', '(นี้ - DET)', '(. - PUNCT)', '(<s/> - PUNCT)'], ['(โปรด - CCONJ)', '(นำ - VERB)', '(โรงแรม - NOUN)', '(ไป - VERB)', '(ติด - VERB)', '(กับ - ADP)', '(ชายหาด - NOUN)', '(นี้ - DET)', '(และ - CCONJ)', '(คุณ - NOUN)', '(จะ - AUX)', '(สามารถ - AUX)', '(เพลิดเพลิน - VERB)', '(ไป - ADV)', '(กับ - ADP)', '(สภาพแวดล้อม - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - VERB)', '(ใน - ADP)', '(ตอนกลางคืน - NOUN)', '(<s/> - PUNCT)'], ['(ถนน - NOUN)', '(บาง - PROPN)', '(ลา - NOUN)', '(อยู่ - VERB)', '(ตรงข้าม - ADV)', '(กับ - ADP)', '(ชายหาด - NOUN)', '(นี้ - DET)', '(<s/> - PUNCT)'], ['(ร้านอาหาร - NOUN)', '(ที่ - SCONJ)', '(ดี - VERB)', '(มาก - ADV)', '(อยู่ - VERB)', '(ใกล้ - ADV)', '(กับ - ADP)', '(ชายหาด - NOUN)', '(นี้ - DET)', '(<s/> - PUNCT)'], ['(คุณ - NOUN)', '(สามารถ - AUX', '(เดิน - VERB)', '(ตอนกลางคืน - VERB)', '(ริมทะเล - NOUN)', '(และ - CCONJ)', '(เพลิดเพลิน - VERB)', '(กับ - ADP)', '(การ - NOUN)', '(แสดง - VERB)', '(<s/> - PUNCT)'], ['(ขอบคุณ - NOUN)', '(<s/> - PUNCT)']]","{'(สถานที่ - NOUN)': 4, '(เดือน - NOUN)': 1, '(ชื่อเสียง - NOUN)': 1, '(ชายหาด - NOUN)': 5, '(จังหวัด - NOUN)': 1, '(กิจกรรม - NOUN)': 1, '(พารา - NOUN)': 1, '(ร่อน - NOUN)': 1, '(ขี่ - NOUN)': 1, '(เรือ - NOUN)': 1, '(คุณ - NOUN)': 6, '(การ - NOUN)': 3, '(พื้นที่ - NOUN)': 2, '(เชือก - NOUN)': 1, '(แสง - NOUN)': 1, '(ดวงอาทิตย์ - NOUN)': 1, '(ปัญหา - NOUN)': 1, '(ที่นั่ง - NOUN)': 1, '(ร้านค้า - NOUN)': 1, '(ที่อยู่ - NOUN)': 1, '(ข้าง - NOUN)': 1, '(น้ำมะพร้าว - NOUN)': 1, '(ลูก - NOUN)': 1, '(บาท - NOUN)': 1, '(ฟลุต - NOUN)': 1, '(ที่นี่ - NOUN)': 1, '(ประสบการณ์ - NOUN)': 1, '(ความ - NOUN)': 1, '(พฤติกรรม - NOUN)': 1, '(ผู้คน - NOUN)': 1, '(แห่ง - NOUN)': 1, '(โรงแรม - NOUN)': 1, '(สภาพแวดล้อม - NOUN)': 1, '(ตอนกลางคืน - NOUN)': 1, '(ถนน - NOUN)': 1, '(ลา - NOUN)': 1, '(ร้านอาหาร - NOUN)': 1, '(ริมทะเล - NOUN)': 1, '(ขอบคุณ - NOUN)': 1}",39,54,"{'(เยี่ยม - VERB)': 1, '(ชม - VERB)': 1, '(มี - VERB)': 3, '(เป็น - VERB)': 2, '(แออัด - VERB)': 1, '(ต้องการ - VERB)': 2, '(สนุก - VERB)': 1, '(ว่ายน้ำ - VERB)': 2, '(ได้รับ - VERB)': 1, '(ทำ - VERB)': 2, '(เพลิดเพลิน - VERB)': 3, '(ไป - VERB)': 2, '(ไม่ได้ - VERB)': 1, '(พูด - VERB)': 1, '(เสียค่าใช้จ่าย - VERB)': 1, '(วิจัย - VERB)': 1, '(ถึง - VERB)': 1, '(นำ - VERB)': 2, '(รวม - VERB)': 1, '(งาม - VERB)': 1, '(โดดเด่น - VERB)': 1, '(รัก - VERB)': 1, '(ติด - VERB)': 1, '(สวยงาม - VERB)': 1, '(อยู่ - VERB)': 2, '(ดี - VERB)': 1, '(เดิน - VERB)': 1, '(ตอนกลางคืน - VERB)': 1, '(แสดง - VERB)': 1}",29,40,"{'(มากมาย - ADJ)': 1, '(พักผ่อน - ADJ)': 1, '(งดงาม - ADJ)': 1}",3,3,"{'(มาก - ADV)': 4, '(เครื่องหมาย - ADV)': 1, '(ด้วย - ADV)': 1, '(ได้ - ADV)': 1, '(เกิน - ADV)': 1, '(จริง - ADV)': 1, '(ห้า - ADV)': 1, '(ดี - ADV)': 1, '(ไป - ADV)': 1, '(ตรงข้าม - ADV)': 1, '(ใกล้ - ADV)': 1}",11,14
"[['(ชายหาด - NOUN)', '(ที่ - SCONJ)', '(แออัด - VERB)', '(ไป - ADV)', '(หน่อย - ADV)', '(<s/> - PUNCT)'], ['(แต่ - CCONJ)', '(สะอาด - VERB)', '(กว่า - ADV)', '(ที่ - SCONJ)', '(คิด - VERB)', '(ไว้ - ADV)', '(มาก - ADV)', '(<s/> - PUNCT)']]",{'(ชายหาด - NOUN)': 1},1,1,"{'(แออัด - VERB)': 1, '(สะอาด - VERB)': 1, '(คิด - VERB)': 1}",3,3,{},0,0,"{'(ไป - ADV)': 1, '(หน่อย - ADV)': 1, '(กว่า - ADV)': 1, '(ไว้ - ADV)': 1, '(มาก - ADV)': 1}",5,5
"[['(บาร์ - NOUN)', '(ปาร์ตี้ - NOUN)', '(และ - CCONJ)', '(สถานบันเทิง - NOUN)', '(<s/> - PUNCT)']]","{'(บาร์ - NOUN)': 1, '(ปาร์ตี้ - NOUN)': 1, '(สถานบันเทิง - NOUN)': 1}",3,3,{},0,0,{},0,0,{},0,0
